,0,1,2,3,4,5,6,7,8
10619,CN(C)CC1=C(O)C=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.54,340.05514899199994,1.3937,100.69999999999999,2.0,6.0,5.0,0.5
10620,CC(C)CNCC1=CC=C(C(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,-2.05,352.09153449999997,2.3721000000000005,89.25999999999999,2.0,5.0,7.0,0.4782608695652174
10621,C1=CC(=CC=C1C(=O)NN)[N+](=O)[O-],-2.16,181.048741084,0.1983000000000001,98.26,2.0,4.0,2.0,0.46153846153846156
10622,NS(=O)(=O)C1=CC(C(=O)C2=CC=C(CNCC3=CC=CC=C3)C=C2)=CS1,-3.37,386.07588443599997,2.9163000000000014,89.26,2.0,5.0,7.0,0.6538461538461539
10623,CN=C(NC)N1CC2=CC=CC3=CC=CC(=C32)C1,-1.15,239.14224754399999,2.3606,27.630000000000003,1.0,1.0,0.0,0.5555555555555556
10624,O=C1NC(=O)N(C2CCCO2)C=C1F,-1.01,200.059720368,-0.015300000000000313,64.09,1.0,4.0,1.0,0.42857142857142855
10625,CCOC1=CC(=O)CC(C)C12OC1=C(C2=O)C(OC)=CC(OC)=C1Cl,-5.0,366.08701600800003,3.200400000000002,71.06,0.0,6.0,4.0,0.24
10626,O=C1NCCCC1N1C(=O)C2=C(C=CC=C2)S1(=O)=O,-2.64,280.051777864,0.10969999999999991,83.55000000000001,1.0,4.0,1.0,0.3157894736842105
10627,O=C(O)C=CC1=CC2=C(C=C1)OCO2,-3.19,192.042258736,1.5131,55.760000000000005,1.0,3.0,2.0,0.42857142857142855
10628,CCCCCCOC1=CC(O)=C(C(C)=NO)C=C1,-4.15,251.152143532,3.5495000000000028,62.05,2.0,4.0,7.0,0.3333333333333333
10629,C1=CC=C2C(=C1)NC(=N2)C3=CC=C(O3)[N+](=O)[O-],-3.89,229.048741084,2.7311000000000005,84.96,1.0,4.0,2.0,0.8235294117647058
10630,CCCCCCCCCCOC1=CC(O)=C(C(C)=NO)C=C1,-4.89,307.214743788,5.109900000000006,62.05,2.0,4.0,11.0,0.2727272727272727
10631,CCCCCCCCCCOC1=CC(O)=C(C(CC)=NO)C=C1,-4.06,321.230393852,5.500000000000006,62.05,2.0,4.0,12.0,0.2608695652173913
10632,CCCCCCOC1=CC(O)=C(C(=NO)C2=CC=CC=C2)C=C1,-3.47,313.167793596,4.577900000000003,62.05,2.0,4.0,8.0,0.5217391304347826
10633,CCOC1=CC(=O)CC(C)C12OC1=C(C2=O)C(OC)=CC(OCC)=C1Cl,-4.7,380.10266607200003,3.5905000000000022,71.06,0.0,6.0,5.0,0.23076923076923078
10634,CCCOC1=CC(=O)CC(C)C12OC1=C(C2=O)C(OC)=CC(OC)=C1Cl,-4.52,380.10266607200003,3.5905000000000022,71.06,0.0,6.0,5.0,0.23076923076923078
10635,O=C1NC(NC2=CC=CC=C2)=NC2=C1N=CN2,-4.12,227.080709908,1.3898,86.46000000000001,3.0,4.0,2.0,0.8823529411764706
10636,CC1=CC=C(OCC(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)C=C1,-3.15,364.10929273999994,1.0055199999999993,95.94000000000001,2.0,5.0,5.0,0.24
10637,CNC1=NC2=C(C=C(C=C2)Cl)C(=[N+](C1)O)C3=CC=CC=C3,-3.39,300.08981620009,2.842100000000001,47.629999999999995,2.0,3.0,1.0,0.5714285714285714
10638,CCC(C)CN(C)N=NC1=CC=C(C(=O)O)C=C1,-1.79,249.147726848,3.3614000000000015,65.26,1.0,3.0,6.0,0.3333333333333333
10639,NS(=O)(=O)C1=NC2=C(C=C(O)C=C2)S1,-2.5,229.981984052,0.6493000000000002,93.28000000000002,2.0,5.0,1.0,0.6428571428571429
10640,O=C(C1=CC(F)=CC=C1)N(O)C1=CC=CC=C1,-2.6,231.06955678,2.861700000000001,40.540000000000006,1.0,2.0,2.0,0.7058823529411765
10641,O=C(NO)C1=C(N=CC2=CC=CC=N2)C=CC=C1,-3.21,241.085126592,1.9512,74.58,2.0,4.0,3.0,0.6666666666666666
10642,CC1=C(N(O)C(=O)C2=CC(F)=CC=C2)C=CC=C1,-2.53,245.085206844,3.1701200000000016,40.54,1.0,2.0,2.0,0.6666666666666666
10643,CC1=CC=CC(N(O)C(=O)CCC2=CC=CC=C2)=C1,-3.41,255.125928784,3.3500200000000016,40.54,1.0,2.0,4.0,0.631578947368421
10644,CC1=C(N(O)C(=O)CCC2=CC=CC=C2)C=CC=C1,-2.79,255.125928784,3.3500200000000016,40.54,1.0,2.0,4.0,0.631578947368421
10645,CCCCOC1=CC(=O)CC(C)C12OC1=C(C2=O)C(OC)=CC(OC)=C1Cl,-4.7,394.118316136,3.9806000000000035,71.06,0.0,6.0,6.0,0.2222222222222222
10646,CCCCCCCC(=O)OC1C(O)C(O)OC(CO)C1O,-2.63,306.167853172,-0.3100000000000003,116.45000000000002,4.0,7.0,8.0,0.0
10647,O=S1(=O)OC2(C3=C(C=CC(O)=C3)OC3=C2C=C(O)C=C3)C2=C1C=CC=C2,-3.5,368.035459104,3.2143000000000015,93.06000000000002,2.0,6.0,0.0,0.6923076923076923
10648,COC1=CC(OC)=CC(C(=O)N(O)C2=CC=CC=C2)=C1,-3.1,273.10010796,2.7398000000000007,59.0,1.0,4.0,4.0,0.6
10649,CC1=CC=CC(N(O)C(=O)C2=C(Cl)C=C(Cl)C=C2)=C1,-4.47,295.01668395200005,4.3378200000000025,40.54,1.0,2.0,2.0,0.631578947368421
10650,CC1=C(N(O)C(=O)C2=C(Cl)C=C(Cl)C=C2)C=CC=C1,-4.17,295.01668395200005,4.3378200000000025,40.54,1.0,2.0,2.0,0.631578947368421
10651,COC1=CC(OC)=CC(C(=O)N(O)C2=C(C)C=CC=C2)=C1,-3.65,287.115758024,3.0482200000000015,59.0,1.0,4.0,4.0,0.5714285714285714
10652,COC1=CC(OC)=CC(C(=O)N(O)C2=CC(C)=CC=C2)=C1,-3.61,287.115758024,3.0482200000000015,59.0,1.0,4.0,4.0,0.5714285714285714
10653,N=C(N)NN=CC1=C2C=CC=CC2=CC=C1O,-2.46,228.101111004,1.36237,94.49000000000001,4.0,3.0,2.0,0.5882352941176471
10654,CC(=O)NC1=CC=C(OP(O)(=O)O)C=C1,0.13,231.02965905,1.1164999999999996,95.86,3.0,3.0,3.0,0.4
10655,CN(O)C(=O)C1CCCCCC1,-1.45,171.125928784,1.8044,40.54,1.0,2.0,1.0,0.0
10656,O=C(C1CC1)N(O)C1CCCCC1,-2.04,183.125928784,1.9469,40.540000000000006,1.0,2.0,2.0,0.0
10657,O=C(C1CCC1)N(O)C1CCCCC1,-2.7,197.141578848,2.3370000000000006,40.540000000000006,1.0,2.0,2.0,0.0
10658,O=C(C1CCCC1)N(O)C1CCCCC1,-3.16,211.157228912,2.727100000000001,40.540000000000006,1.0,2.0,2.0,0.0
10659,CCN(C)N=NC1=CC=C(C(=O)O)C=C1,-0.42,207.100776656,2.3352000000000004,65.26,1.0,3.0,4.0,0.4
10660,CCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-1.43,221.11642672,2.7253000000000007,65.26,1.0,3.0,5.0,0.375
10661,CCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-1.81,235.132076784,3.115400000000001,65.26,1.0,3.0,6.0,0.35294117647058826
10662,CCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-2.37,249.147726848,3.5055000000000023,65.26,1.0,3.0,7.0,0.3333333333333333
10663,CCCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-2.52,263.163376912,3.8956000000000026,65.26,1.0,3.0,8.0,0.3157894736842105
10664,CCCCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-3.39,277.179026976,4.285700000000003,65.26,1.0,3.0,9.0,0.3
10665,O=C(C1=CC2=C(C=CC=C2)C=C1)N(O)C1=CC=C(Cl)C=C1,-5.47,297.05565630399997,4.529200000000002,40.540000000000006,1.0,2.0,2.0,0.7619047619047619
10666,CC(C)CNCC1=CC=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-2.05,352.09153449999997,2.3721000000000005,89.25999999999999,2.0,5.0,7.0,0.4782608695652174
10667,CCCCNCC1=CC=C(C(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,-2.21,352.09153449999997,2.5162000000000004,89.25999999999999,2.0,5.0,8.0,0.4782608695652174
10668,CC(C)CCNCC1=CC=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.5,366.10718456399997,2.7622,89.25999999999999,2.0,5.0,8.0,0.4583333333333333
10669,CC(C)CN(C)CC1=C(O)C=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.42,382.10209918399994,2.4199,100.69999999999999,2.0,6.0,7.0,0.44
10670,CC(C)(C)NCC1=CC=C(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,-1.98,388.05852011999997,2.1164000000000005,106.32999999999998,2.0,6.0,5.0,0.4583333333333333
10671,CCCCNCC1=CC=C(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,-1.68,388.05852011999997,2.1180000000000003,106.32999999999998,2.0,6.0,8.0,0.4583333333333333
10672,NS(=O)(=O)C1=CC(C(=O)C2=CC=C(CN3CCOCC3)C=C2)=CS1,-1.52,366.070799056,1.4587000000000003,89.7,1.0,6.0,5.0,0.4583333333333333
10673,CC(C)NCC1=CC=CC(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.56,374.04287005599997,1.7263000000000002,106.32999999999998,2.0,6.0,6.0,0.4782608695652174
10674,CCC(C)NCC1=CC=CC(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.33,388.05852011999997,2.1164,106.32999999999998,2.0,6.0,7.0,0.4583333333333333
10675,NS(=O)(=O)C1=CC(C(=O)C2=CC(CN3CCOCC3)=CC=C2)=CS1,-1.92,366.070799056,1.4587000000000003,89.7,1.0,6.0,5.0,0.4583333333333333
10676,CNC(=O)C1=CC=CC(NCC(=O)NCCC2=CC(OC)=C(OC)C=C2)=C1,-1.85,371.18450628,1.8341999999999996,88.69000000000001,3.0,5.0,9.0,0.4444444444444444
10677,CCNCC1=CC2=C(OC(S(N)(=O)=O)=C2)S1,-1.04,260.028934244,1.2512,85.32999999999998,2.0,5.0,4.0,0.5
10678,CC(C)CNCC1=CC2=C(OC(S(N)(=O)=O)=C2)S1,-1.33,288.06023437199997,1.8873,85.32999999999998,2.0,5.0,5.0,0.4444444444444444
10679,CCOCCNCC1=CC2=C(OC(S(N)(=O)=O)=C2)S1,-0.92,304.055148992,1.2678,94.56,2.0,6.0,7.0,0.42105263157894735
10680,COC1=C(OC)C=C(CCNC(=O)CNC2=CC(C(N)=O)=CC=C2)C=C1,-2.69,357.168856216,1.5735,102.68,3.0,5.0,9.0,0.46153846153846156
10681,OP(=O)(O)OCN1C(=O)NC(C2=CC=CC=C2)(C2=CC=CC=C2)C1=O,-0.43,362.06677283,1.5488,116.16999999999999,3.0,4.0,5.0,0.48
10682,NS(=O)(=O)C1=CC2=C(O1)SC(CNCC1=CC=CC=N1)=C2,-1.33,323.039833276,1.8265000000000005,98.22000000000001,2.0,6.0,5.0,0.6666666666666666
10683,CN(CCO)C(=O)COC(=O)C1=CC=CC=C1,-1.09,237.10010796,0.29409999999999914,66.84,1.0,4.0,5.0,0.35294117647058826
10684,CC1=CC=C(CN2C=C(F)C(=O)NC2=O)C=C1,-2.92,234.080455812,1.03242,54.86,1.0,3.0,2.0,0.7058823529411765
10685,O=C1NC(=O)N(CC2=C(Cl)C=C(Cl)C=C2)C=C1F,-3.94,287.986861044,2.0308,54.86,1.0,3.0,2.0,0.6666666666666666
10686,CNC1=C(NC2=C3C=CC=CC3=NC3=C2C=CC=C3)C=CC(NS(C)(=O)=O)=C1,-2.94,392.13069687999996,4.544800000000003,83.12,3.0,5.0,5.0,0.7142857142857143
10687,CN(C(=O)CNC(=O)CN)C1=C(C(=O)C2=C(Cl)C=CC=C2)C=C(Cl)C=C1,-2.33,393.064696764,2.2620999999999993,92.5,2.0,4.0,6.0,0.46153846153846156
10688,NC(C(=O)O)C1=CC=C(O)C=C1,-0.53,167.058243148,0.4766,83.55000000000001,3.0,3.0,2.0,0.5
10689,NS(=O)(=O)C1=CC2=C(S1)S(=O)(=O)CCC2O,-1.65,282.964285388,-0.39369999999999944,114.53000000000002,2.0,6.0,1.0,0.3125
10690,O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,-2.8,210.06807956,2.752200000000001,34.14,0.0,2.0,3.0,0.75
10691,CC(=O)NC(CC(C)C)C(=O)O,-1.13,173.10519334,0.6218000000000001,66.4,2.0,2.0,4.0,0.0
10692,NC(CSSCC(N)C(=O)O)C(=O)O,-3.31,240.023848864,-0.8083999999999993,126.64,4.0,6.0,7.0,0.0
10693,COC1=C(CC(C)NC(C)CC2=C(OC)C=CC=C2)C=CC=C1,-2.0,313.20417910400005,3.8556000000000026,30.49,1.0,3.0,8.0,0.5217391304347826
10694,CN1CCC23C4=C5C=CC(OCC6=CC=CC=C6)=C4OC2C(O)C=CC3C1C5,-2.22,375.18344366,3.0715000000000012,41.93000000000001,1.0,4.0,3.0,0.42857142857142855
10695,CCOC1=C2OC3C(O)C=CC4C5CC(=C2C43CCN5C)C=C1,-0.82,313.167793596,1.8912,41.93,1.0,4.0,2.0,0.2608695652173913
10696,O=S(=O)(NS(=O)(=O)C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,-2.48,364.935005128,2.6606000000000005,80.31,1.0,4.0,4.0,0.5714285714285714
10697,CC1=CSC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,-2.91,269.02926859200005,1.83452,85.08,2.0,5.0,3.0,0.6470588235294118
10698,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,-0.3,232.076929992,1.2695999999999998,71.44,1.0,3.0,2.0,0.0
10699,COC1=CC=CC(CC(C)NC(C)CC2=C(OC)C=CC=C2)=C1,-3.0,313.20417910400005,3.8556000000000026,30.49,1.0,3.0,8.0,0.5217391304347826
10700,COC1=C2OC3C(O)CCC4C5CC(=C2C43CCN5C)C=C1,-1.0,301.167793596,1.7250999999999999,41.93,1.0,4.0,1.0,0.2727272727272727
10701,CCSC(=S)NC(CC(=O)O)C(=O)O,-1.38,237.012949832,0.5419,86.63000000000001,3.0,4.0,5.0,0.0
10702,CC(C)C(O)(CCC(C)(O)C(=O)O)C(=O)O,-1.69,234.110338296,0.07389999999999997,115.06000000000002,4.0,4.0,6.0,0.0
10703,CC(SC(=S)SC(C)C(=O)O)C(=O)O,-1.41,253.9741218,1.6838999999999997,74.6,2.0,5.0,4.0,0.0
10704,O=C(O)CC(CSC(=O)O)C1=CC=CC=C1,-1.24,240.045629864,2.6561000000000012,74.6,2.0,3.0,5.0,0.375
10705,CC1=NC=C(N1CCO)[N+](=O)[O-],-1.21,171.064391148,0.09201999999999982,81.19,1.0,5.0,3.0,0.4166666666666667
10706,CCNC1=NC(Cl)=NC(NC(C)C)=N1,-3.76,215.09377312799998,1.7770999999999997,62.730000000000004,2.0,5.0,4.0,0.42857142857142855
10707,ON=C(C1=CC=CC=C1)C(=NO)C1=CC=CC=C1,-5.9,240.089877624,2.743400000000001,65.18,2.0,4.0,3.0,0.6666666666666666
10708,NC1CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.32,317.117569592,1.3209999999999997,88.56,2.0,5.0,3.0,0.43478260869565216
10709,CNC1CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.41,331.133219656,1.5816999999999997,74.57,2.0,5.0,4.0,0.4166666666666667
10710,CC1(N)CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.62,331.133219656,1.7110999999999998,88.56,2.0,5.0,3.0,0.4166666666666667
10711,CC1(N)CN(C2=C(Cl)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.33,365.094247304,2.3645000000000005,88.56,2.0,5.0,3.0,0.4
10712,CC1(N)CN(C2=C(F)C3=C(C(=O)C(C(=O)O)=CN3C3CC3)C(N)=C2F)C1,-4.38,364.134696876,1.4324000000000001,114.58,3.0,6.0,3.0,0.38461538461538464
10713,C1=CC=C(CNC2=NC=NC3=C2N=CN3)C=C1,-3.6,225.10144535199998,1.9649999999999994,66.49000000000001,2.0,4.0,3.0,0.8823529411764706
10714,NC1CN(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.27,335.1081477800001,1.4601,88.56,2.0,5.0,3.0,0.4166666666666667
10715,C1=COC(CNC2=NC=NC3=C2N=CN3)=C1,-3.95,215.080709908,1.5579999999999996,79.63,2.0,5.0,3.0,0.875
10716,CC1(N)CN(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.64,349.123797844,1.8502,88.56,2.0,5.0,3.0,0.4
10717,CNC1CN(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.31,349.123797844,1.7207999999999999,74.57,2.0,5.0,4.0,0.4
10718,CCN1C=C(C(=O)O)C(=O)C2=C1C=C1OCOC1=C2,-4.38,261.06372245200004,1.4483000000000001,77.76,1.0,5.0,2.0,0.5263157894736842
10719,COC1=CC=C2C=C(C(C)C(=O)OC(C)C)C=CC2=C1,-5.48,272.1412445,3.903500000000003,35.53,0.0,3.0,4.0,0.5
10720,CCOC(=O)C1CCN2C(C(=O)C3=CC=CC=C3)=CC=C12,-4.2,283.120843404,2.7695000000000016,48.3,0.0,4.0,4.0,0.5238095238095238
10721,COC1=CC2=C(C=CC(C)(C)O2)C2=C1C(=O)C1=C(N=CC=C1)N2C,-3.96,322.131742436,3.2795000000000014,53.35,0.0,5.0,1.0,0.5833333333333334
10722,NC(=O)N1C2=C(C=CC=C2)C(O)C(O)C2=C1C=CC=C2,-2.03,270.100442308,1.9838,86.79,3.0,3.0,0.0,0.6
10723,CCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O,-2.35,335.194402268,-0.12700000000000022,128.48000000000002,5.0,7.0,9.0,0.0
10724,CCCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O,-2.96,349.210052332,0.2630999999999993,128.48000000000002,5.0,7.0,10.0,0.0
10725,CCCCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O,-3.56,363.2257023959999,0.6531999999999996,128.48000000000002,5.0,7.0,11.0,0.0
10726,CC1=C(OCC2=CC=CC=C2)C=CC2=C1OC(N1CCOCC1)=CC2=O,-5.16,351.147058152,3.5170200000000023,51.910000000000004,0.0,5.0,4.0,0.6153846153846154
10727,CC1=C(OCC2=CC=CC=N2)C=CC2=C1OC(N1CCOCC1)=CC2=O,-4.45,352.14230711999994,2.912020000000001,64.80000000000001,0.0,6.0,4.0,0.6153846153846154
10728,CCC1(CC)CCC(=O)N(CO)C1=O,-3.96,199.120843404,0.8916,57.61000000000001,1.0,3.0,3.0,0.0
10729,CCC1(CC)C(=O)NC(=O)N(CO)C1=O,-3.93,214.095356928,-0.17899999999999994,86.71000000000001,2.0,4.0,3.0,0.0
10730,NC1=NC2=C(C=N1)N=CN2CCC(CO)CO,-0.3,237.12257472,-0.6006000000000002,110.08000000000001,3.0,7.0,5.0,0.5294117647058824
10731,O=C1C2=C(C=CC(CCCCO)=C2)OCC2=C1SC=C2,-3.92,288.082015372,3.1865000000000014,46.53,1.0,4.0,4.0,0.55
10732,O=C(CS)NC1=CC=C2C=CC=CC2=C1,-3.34,217.056134972,2.708100000000001,29.1,2.0,2.0,2.0,0.6666666666666666
10733,C=CC1(C=C)C(=O)NC(=O)NC1=O,-2.06,180.053492116,-0.28920000000000007,75.27000000000001,2.0,3.0,2.0,0.0
10734,C=CC1(C(C)C)C(=O)NC(=O)NC1=O,-1.71,196.084792244,0.18079999999999996,75.27000000000001,2.0,3.0,2.0,0.0
10735,C=CC1(CC(C)C)C(=O)NC(=O)NC1=O,-2.12,210.100442308,0.5709000000000001,75.27000000000001,2.0,3.0,3.0,0.0
10736,CCCC(=O)OCN1C(=O)NC(C2=CC=CC=C2)(C2=CC=CC=C2)C1=O,-4.68,352.14230712,2.782800000000001,75.71000000000001,1.0,4.0,6.0,0.46153846153846156
10737,NC1=NC(=O)N(C2CCC(CO)O2)C=C1,-0.43,211.095691276,-0.5046000000000006,90.37,2.0,6.0,2.0,0.4
10738,CC(=O)OC1C2=C(C=CC=C2)N(C(N)=O)C2=C(C=CC=C2)C1OC(C)=O,-3.55,354.121571676,3.1254000000000017,98.93,1.0,5.0,2.0,0.46153846153846156
10739,COC(=O)C(NC(=O)C(Cl)Cl)C(C)O,-0.62,243.006513192,-0.17129999999999995,75.63,2.0,4.0,4.0,0.0
10740,O=C(NC(CO)C(=O)O)C(Cl)Cl,-0.03,214.975213064,-0.6481999999999994,86.63000000000001,3.0,3.0,4.0,0.0
10741,CCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-5.24,258.12559443600003,3.5150000000000023,35.53,0.0,3.0,4.0,0.5263157894736842
10742,CCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-5.82,272.1412445,3.9051000000000027,35.53,0.0,3.0,5.0,0.5
10743,CCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.53,286.15689456399997,4.295200000000004,35.53,0.0,3.0,6.0,0.47619047619047616
10744,COC1=CC=C2C=C(C(C)C(=O)OCCO)C=CC2=C1,-3.33,274.120509056,2.487400000000001,55.760000000000005,1.0,4.0,5.0,0.5
10745,COC1=CC2=C(C=C1)C=C(C(C)C(=O)OC(C)(C)C)C=C2,-6.5,286.15689456399997,4.293600000000003,35.53,0.0,3.0,3.0,0.47619047619047616
10746,CCCCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-6.97,300.17254462799997,4.685300000000004,35.53,0.0,3.0,7.0,0.45454545454545453
10747,COC1=CC=C2C=C(C(C)C(=O)OCC(C)O)C=CC2=C1,-3.31,288.13615912,2.8759000000000015,55.760000000000005,1.0,4.0,5.0,0.47619047619047616
10748,COC1=CC2=CC=C(C(C)C(=O)OCCCO)C=C2C=C1,-3.4,288.13615912,2.8775000000000013,55.760000000000005,1.0,4.0,6.0,0.47619047619047616
10749,CCCCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.54,314.18819469199997,5.075400000000005,35.53,0.0,3.0,8.0,0.43478260869565216
10750,CCCCCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.12,328.20384475599997,5.465500000000006,35.53,0.0,3.0,9.0,0.4166666666666667
10751,COC1=CC=C2C=C(C(C)C(=O)OCC(C)=O)C=CC2=C1,-4.65,286.120509056,3.084100000000001,52.6,0.0,4.0,5.0,0.47619047619047616
10752,CCC#CCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.33,310.15689456399997,4.298600000000004,35.53,0.0,3.0,5.0,0.43478260869565216
10753,COC1=CC=C2C=C(C(C)C(=O)OCC(O)CO)C=CC2=C1,-2.62,304.13107374000003,1.8482999999999998,75.99000000000001,2.0,5.0,6.0,0.45454545454545453
10754,COC1=CC=C2C=C(C(C)C(=O)OC3CCCCC3O)C=CC2=C1,-5.07,328.167459248,3.798600000000003,55.760000000000005,1.0,4.0,4.0,0.4166666666666667
10755,CCCCCCCC(=O)OC1C(C(O)CO)OC2OC(C)(C)OC21,-3.17,346.1991533,1.4882999999999995,94.45000000000002,2.0,7.0,9.0,0.0
10756,COC1=CC=C2C=C(C(C)C(=O)OC3CCCCC3=O)C=CC2=C1,-5.59,326.151809184,4.006800000000004,52.6,0.0,4.0,4.0,0.4166666666666667
10757,CCC=CCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.36,312.17254462799997,4.851400000000004,35.53,0.0,3.0,7.0,0.43478260869565216
10758,COC1=CC2=C(C=C1)C=C(C(C)C(=O)OC1COC3C(O)COC13)C=C2,-3.98,358.14163842399995,2.0221999999999998,74.22000000000001,1.0,6.0,4.0,0.38461538461538464
10759,CCOC1=CC=C(NC(=O)NC2=CC=C(OCC)C=C2)C=C1,-4.44,300.1473925,4.128000000000002,59.59,2.0,3.0,6.0,0.5454545454545454
10760,CCCOCC(=NC1=C(C(F)(F)F)C=C(Cl)C=C1)N1C=CN=C1,-4.44,345.0855744400001,4.560200000000004,39.41,0.0,4.0,5.0,0.4782608695652174
10761,CC1=COC2=CC3=C(C=C(N)C(=O)O3)C=C12,-5.08,215.058243148,2.4298199999999994,69.37,1.0,4.0,0.0,0.8125
10762,COC1=CC2=C(C=C3OC=C(C)C3=C2)OC1=O,-5.0,230.0579088,2.8562200000000013,52.580000000000005,0.0,4.0,1.0,0.7647058823529411
10763,COC(=O)C1=CC2=C(OC1=O)C(C)=C1OC=C(C)C1=C2,-4.9,272.06847348400004,2.942640000000001,69.65,0.0,5.0,1.0,0.65
10764,CN(C)C(=O)COC(=O)C1CCN2C(C(=O)C3=CC=CC=C3)=CC=C12,-3.03,340.14230712,1.8377999999999992,68.61,0.0,5.0,5.0,0.44
10765,COC(=O)C1=C(O)C=CC(CCC2=C(OC)C=CC(OC)=C2)=C1,-6.39,316.13107374,2.981200000000001,64.99000000000001,1.0,5.0,6.0,0.5217391304347826
10766,C=CCN1C=NC2=C1N=C(NC1=CC=CC=C1)NC2=O,-5.09,267.112010036,2.0491999999999995,75.6,2.0,5.0,4.0,0.75
10767,CCC1C(N)CN1C1=CC2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-3.91,345.14886972,2.0995999999999997,88.56,2.0,5.0,4.0,0.4
10768,CNC1CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1C,-4.57,345.14886972,1.9701999999999995,74.57,2.0,5.0,4.0,0.4
10769,CC1N(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)CC1(C)N,-5.42,345.14886972000005,2.0996,88.56,2.0,5.0,3.0,0.4
10770,CC1C(N)CN1C1=C(Cl)C2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-4.48,365.094247304,2.3629,88.56,2.0,5.0,3.0,0.4
10771,CC1C(N)CN1C1=C(F)C2=C(C(=O)C(C(=O)O)=CN2C2CC2)C(N)=C1F,-3.98,364.134696876,1.4307999999999998,114.58,3.0,6.0,3.0,0.38461538461538464
10772,CNC1CN(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1C,-4.44,363.139447908,2.1093,74.57,2.0,5.0,4.0,0.38461538461538464
10773,CCC1C(N)CN1C1=C(F)C2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-3.81,363.139447908,2.2386999999999997,88.56,2.0,5.0,4.0,0.38461538461538464
10774,CC1N(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)CC1(C)N,-5.04,363.1394479080001,2.2387,88.56,2.0,5.0,3.0,0.38461538461538464
10775,CC1C(N)CN1C1=CC2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-4.63,331.13321965600005,1.7095000000000002,88.56,2.0,5.0,3.0,0.4166666666666667
10776,CC1C(N)CN1C1=C(F)C2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-4.17,349.123797844,1.8486,88.56,2.0,5.0,3.0,0.4
10777,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)C(CO)CO)CCC12,-4.25,390.2406241879999,3.0309000000000017,83.83000000000001,2.0,5.0,4.0,0.0
